frame,mame_signature,native_signature,course_index,course_state,course_offset,activation_8_8,match
2460,large[26d0 x=4160] large[2700 x=5d60],large[26d0 x=4160] large[2700 x=5d60],09,ee,5e,4de0,1
2461,large[26d0 x=3f60] large[2700 x=5b60],large[26d0 x=3f60] large[2700 x=5b60],09,ee,5e,4be0,1
2462,large[26d0 x=3d60] large[2700 x=5960],large[26d0 x=3d60] large[2700 x=5960],09,ee,5e,49e0,1
2463,large[26d0 x=3b60] large[2700 x=5760],large[26d0 x=3b60] large[2700 x=5760],09,ee,5e,47e0,1
2464,large[26d0 x=3960] large[2700 x=5560],large[26d0 x=3960] large[2700 x=5560],09,ee,5e,45e0,1
2465,large[26d0 x=3760] large[2700 x=5360],large[26d0 x=3760] large[2700 x=5360],09,ee,5e,43e0,1
2466,large[26d0 x=3560] large[2700 x=5160],large[26d0 x=3560] large[2700 x=5160],09,ee,5e,41e0,1
2467,large[26d0 x=3360] large[2700 x=4f60],large[26d0 x=3360] large[2700 x=4f60],09,ee,5e,3fe0,1
2468,large[26d0 x=3160] large[2700 x=4d60],large[26d0 x=3160] large[2700 x=4d60],09,ee,5e,3de0,1
2469,large[26d0 x=2f60] large[2700 x=4b60],large[26d0 x=2f60] large[2700 x=4b60],09,ee,5e,3be0,1
2470,large[26d0 x=2d60] large[2700 x=4960],large[26d0 x=2d60] large[2700 x=4960],09,ee,5e,39e0,1
2471,large[26d0 x=2b60] large[2700 x=4760],large[26d0 x=2b60] large[2700 x=4760],09,ee,5e,37e0,1
2472,large[26d0 x=2960] large[2700 x=4560],large[26d0 x=2960] large[2700 x=4560],09,ee,5e,35e0,1
2473,large[26d0 x=2760] large[2700 x=4360],large[26d0 x=2760] large[2700 x=4360],09,ee,5e,33e0,1
2474,large[26d0 x=2560] large[2700 x=4160],large[26d0 x=2560] large[2700 x=4160],09,ee,5e,31e0,1
2475,large[26d0 x=2360] large[2700 x=3f60],large[26d0 x=2360] large[2700 x=3f60],09,ee,5e,2fe0,1
2476,large[26d0 x=2160] large[2700 x=3d60],large[26d0 x=2160] large[2700 x=3d60],09,ee,5e,2de0,1
2477,large[26d0 x=1f60] large[2700 x=3b60],large[26d0 x=1f60] large[2700 x=3b60],09,ee,5e,2be0,1
2478,large[26d0 x=1d60] large[2700 x=3960],large[26d0 x=1d60] large[2700 x=3960],09,ee,5e,29e0,1
2479,large[26d0 x=1b60] large[2700 x=3760],large[26d0 x=1b60] large[2700 x=3760],09,ee,5e,27e0,1
2480,large[26d0 x=1960] large[2700 x=3560],large[26d0 x=1960] large[2700 x=3560],09,ee,5e,25e0,1
2481,large[26d0 x=1760] large[2700 x=3360],large[26d0 x=1760] large[2700 x=3360],09,ee,5e,23e0,1
2482,large[26d0 x=1560] large[2700 x=3160],large[26d0 x=1560] large[2700 x=3160],09,ee,5e,21e0,1
2483,large[26d0 x=1360] large[2700 x=2f60],large[26d0 x=1360] large[2700 x=2f60],09,ee,5e,1fe0,1
2484,large[26d0 x=1160] large[2700 x=2d60],large[26d0 x=1160] large[2700 x=2d60],09,ee,5e,1de0,1
2485,large[26d0 x=0f60] large[2700 x=2b60],large[26d0 x=0f60] large[2700 x=2b60],09,ee,5e,1be0,1
2486,large[26d0 x=0d60] large[2700 x=2960],large[26d0 x=0d60] large[2700 x=2960],09,ee,5e,19e0,1
2487,large[26d0 x=0b60] large[2700 x=2760],large[26d0 x=0b60] large[2700 x=2760],09,ee,5e,17e0,1
2488,large[26d0 x=0960] large[2700 x=2560],large[26d0 x=0960] large[2700 x=2560],09,ee,5e,15e0,1
2489,large[26d0 x=0760] large[2700 x=2360],large[26d0 x=0760] large[2700 x=2360],09,ee,5e,13e0,1
2490,large[26d0 x=0560] large[2700 x=2160],large[26d0 x=0560] large[2700 x=2160],09,ee,5e,11e0,1
2491,large[26d0 x=0360] large[2700 x=1f60],large[26d0 x=0360] large[2700 x=1f60],09,ee,5e,0fe0,1
2492,large[26d0 x=0160] large[2700 x=1d60],large[26d0 x=0160] large[2700 x=1d60],09,ee,5e,0de0,1
2493,large[2700 x=1b60],large[2700 x=1b60],09,ee,5e,0be0,1
2494,large[2700 x=1960],large[2700 x=1960],09,ee,5e,09e0,1
2495,large[2700 x=1760],large[2700 x=1760],09,ee,5e,07e0,1
2496,large[2700 x=1560],large[2700 x=1560],09,ee,5e,05e0,1
2497,large[2700 x=1360],large[2700 x=1360],09,ee,5e,03e0,1
2498,large[2700 x=1160],large[2700 x=1160],09,ee,5e,01e0,1
2499,large[26d0 x=fd80] large[2700 x=0f60],large[26d0 x=fd80] large[2700 x=0f60],0a,f6,5e,f600,1
2500,large[26d0 x=fb80] large[2700 x=0d60],large[26d0 x=fb80] large[2700 x=0d60],0a,f6,5e,f400,1
2501,large[26d0 x=f980] large[2700 x=0b60],large[26d0 x=f980] large[2700 x=0b60],0a,f6,5e,f200,1
2502,large[26d0 x=f780] large[2700 x=0960],large[26d0 x=f780] large[2700 x=0960],0a,f6,5e,f000,1
2503,large[26d0 x=f580] large[2700 x=0760],large[26d0 x=f580] large[2700 x=0760],0a,f6,5e,ee00,1
2504,large[26d0 x=f380] large[2700 x=0560],large[26d0 x=f380] large[2700 x=0560],0a,f6,5e,ec00,1
2505,large[26d0 x=f180] large[2700 x=0360],large[26d0 x=f180] large[2700 x=0360],0a,f6,5e,ea00,1
2506,large[26d0 x=ef80] large[2700 x=0160],large[26d0 x=ef80] large[2700 x=0160],0a,f6,5e,e800,1
2507,large[26d0 x=ed80],large[26d0 x=ed80],0a,f6,5e,e600,1
2508,large[26d0 x=eb80],large[26d0 x=eb80],0a,f6,5e,e400,1
2509,large[26d0 x=e980],large[26d0 x=e980],0a,f6,5e,e200,1
2510,large[26d0 x=e780],large[26d0 x=e780],0a,f6,5e,e000,1
2511,large[26d0 x=e580],large[26d0 x=e580],0a,f6,5e,de00,1
2512,large[26d0 x=e380],large[26d0 x=e380],0a,f6,5e,dc00,1
2513,large[26d0 x=e180],large[26d0 x=e180],0a,f6,5e,da00,1
2514,large[26d0 x=df80],large[26d0 x=df80],0a,f6,5e,d800,1
2515,large[26d0 x=dd80],large[26d0 x=dd80],0a,f6,5e,d600,1
2516,large[26d0 x=db80],large[26d0 x=db80],0a,f6,5e,d400,1
2517,large[26d0 x=d980],large[26d0 x=d980],0a,f6,5e,d200,1
2518,large[26d0 x=d780],large[26d0 x=d780],0a,f6,5e,d000,1
2519,large[26d0 x=d580],large[26d0 x=d580],0a,f6,5e,ce00,1
2520,large[26d0 x=d380],large[26d0 x=d380],0a,f6,5e,cc00,1
2521,large[26d0 x=d180],large[26d0 x=d180],0a,f6,5e,ca00,1
2522,large[26d0 x=cf80],large[26d0 x=cf80],0a,f6,5e,c800,1
2523,large[26d0 x=cd80],large[26d0 x=cd80],0a,f6,5e,c600,1
2524,large[26d0 x=cb80],large[26d0 x=cb80],0a,f6,5e,c400,1
2525,large[26d0 x=c980],large[26d0 x=c980],0a,f6,5e,c200,1
2526,large[26d0 x=c780],large[26d0 x=c780],0a,f6,5e,c000,1
2527,large[26d0 x=c580],large[26d0 x=c580],0a,f6,5e,be00,1
2528,large[26d0 x=c380],large[26d0 x=c380],0a,f6,5e,bc00,1
2529,large[26d0 x=c180],large[26d0 x=c180],0a,f6,5e,ba00,1
2530,large[26d0 x=bf80],large[26d0 x=bf80],0a,f6,5e,b800,1
2531,large[26d0 x=bd80],large[26d0 x=bd80],0a,f6,5e,b600,1
2532,large[26d0 x=bb80],large[26d0 x=bb80],0a,f6,5e,b400,1
2533,large[26d0 x=b980],large[26d0 x=b980],0a,f6,5e,b200,1
2534,large[26d0 x=b780],large[26d0 x=b780],0a,f6,5e,b000,1
2535,large[26d0 x=b580],large[26d0 x=b580],0a,f6,5e,ae00,1
2536,large[26d0 x=b380],large[26d0 x=b380],0a,f6,5e,ac00,1
2537,large[26d0 x=b180],large[26d0 x=b180],0a,f6,5e,aa00,1
2538,large[26d0 x=af80],large[26d0 x=af80],0a,f6,5e,a800,1
2539,large[26d0 x=ad80],large[26d0 x=ad80],0a,f6,5e,a600,1
2540,large[26d0 x=ab80],large[26d0 x=ab80],0a,f6,5e,a400,1
2541,large[26d0 x=a980],large[26d0 x=a980],0a,f6,5e,a200,1
2542,large[26d0 x=a900],large[26d0 x=a900],0a,f6,5e,a180,1
2543,large[26d0 x=a880],large[26d0 x=a880],0a,f6,5e,a100,1
2544,large[26d0 x=a800],large[26d0 x=a800],0a,f6,5e,a080,1
2545,large[26d0 x=a780],large[26d0 x=a780],0a,f6,5e,a000,1
2546,large[26d0 x=a830],large[26d0 x=a830],0a,f6,5e,a0b0,1
2547,large[26d0 x=a8e0],large[26d0 x=a8e0],0a,f6,5e,a160,1
2548,large[26d0 x=a990],large[26d0 x=a990],0a,f6,5e,a210,1
2549,large[26d0 x=aa40],large[26d0 x=aa40],0a,f6,5e,a2c0,1
2550,large[26d0 x=aaf0],large[26d0 x=aaf0],0a,f6,5e,a370,1
2551,large[26d0 x=aba0],large[26d0 x=aba0],0a,f6,5e,a420,1
2552,large[26d0 x=ac50],large[26d0 x=ac50],0a,f6,5e,a4d0,1
2553,large[26d0 x=ad00],large[26d0 x=ad00],0a,f6,5e,a580,1
2554,large[26d0 x=adb0],large[26d0 x=adb0],0a,f6,5e,a630,1
2555,large[26d0 x=ae60],large[26d0 x=ae60],0a,f6,5e,a6e0,1
2556,large[26d0 x=af10],large[26d0 x=af10],0a,f6,5e,a790,1
2557,large[26d0 x=afc0],large[26d0 x=afc0],0a,f6,5e,a840,1
2558,large[26d0 x=b070],large[26d0 x=b070],0a,f6,5e,a8f0,1
2559,large[26d0 x=b120],large[26d0 x=b120],0a,f6,5e,a9a0,1
2560,large[26d0 x=b1d0],large[26d0 x=b1d0],0a,f6,5e,aa50,1
2561,large[26d0 x=b280],large[26d0 x=b280],0a,f6,5e,ab00,1
2562,large[26d0 x=b330],large[26d0 x=b330],0a,f6,5e,abb0,1
2563,large[26d0 x=b3e0],large[26d0 x=b3e0],0a,f6,5e,ac60,1
2564,large[26d0 x=b490],large[26d0 x=b490],0a,f6,5e,ad10,1
2565,large[26d0 x=b540],large[26d0 x=b540],0a,f6,5e,adc0,1
2566,large[26d0 x=b5f0],large[26d0 x=b5f0],0a,f6,5e,ae70,1
2567,large[26d0 x=b6a0],large[26d0 x=b6a0],0a,f6,5e,af20,1
2568,large[26d0 x=b750],large[26d0 x=b750],0a,f6,5e,afd0,1
2569,large[26d0 x=b6d0],large[26d0 x=b6d0],0a,f6,5e,af50,1
2570,large[26d0 x=b650],large[26d0 x=b650],0a,f6,5e,aed0,1
2571,large[26d0 x=b5d0],large[26d0 x=b5d0],0a,f6,5e,ae50,1
2572,large[26d0 x=b3d0],large[26d0 x=b3d0],0a,f6,5e,ac50,1
2573,large[26d0 x=b1d0],large[26d0 x=b1d0],0a,f6,5e,aa50,1
2574,large[26d0 x=afd0],large[26d0 x=afd0],0a,f6,5e,a850,1
2575,large[26d0 x=add0],large[26d0 x=add0],0a,f6,5e,a650,1
2576,large[26d0 x=abd0],large[26d0 x=abd0],0a,f6,5e,a450,1
2577,large[26d0 x=a9d0],large[26d0 x=a9d0],0a,f6,5e,a250,1
2578,large[26d0 x=a7d0],large[26d0 x=a7d0],0a,f6,5e,a050,1
2579,large[26d0 x=a5d0],large[26d0 x=a5d0],0a,f6,5e,9e50,1
2580,large[26d0 x=a3d0],large[26d0 x=a3d0],0a,f6,5e,9c50,1
2581,large[26d0 x=a1d0],large[26d0 x=a1d0],0a,f6,5e,9a50,1
2582,large[26d0 x=9fd0],large[26d0 x=9fd0],0a,f6,5e,9850,1
2583,large[26d0 x=9dd0],large[26d0 x=9dd0],0a,f6,5e,9650,1
2584,large[26d0 x=9bd0],large[26d0 x=9bd0],0a,f6,5e,9450,1
2585,large[26d0 x=99d0],large[26d0 x=99d0],0a,f6,5e,9250,1
2586,large[26d0 x=97d0],large[26d0 x=97d0],0a,f6,5e,9050,1
2587,large[26d0 x=95d0],large[26d0 x=95d0],0a,f6,5e,8e50,1
2588,large[26d0 x=93d0],large[26d0 x=93d0],0a,f6,5e,8c50,1
2589,large[26d0 x=91d0],large[26d0 x=91d0],0a,f6,5e,8a50,1
2590,large[26d0 x=8fd0],large[26d0 x=8fd0],0a,f6,5e,8850,1
2591,large[26d0 x=8dd0],large[26d0 x=8dd0],0a,f6,5e,8650,1
2592,large[26d0 x=8bd0],large[26d0 x=8bd0],0a,f6,5e,8450,1
2593,large[26d0 x=89d0],large[26d0 x=89d0],0a,f6,5e,8250,1
2594,large[26d0 x=87d0],large[26d0 x=87d0],0a,f6,5e,8050,1
2595,large[26d0 x=85d0],large[26d0 x=85d0],0a,f6,5e,7e50,1
2596,large[26d0 x=83d0],large[26d0 x=83d0],0a,f6,5e,7c50,1
2597,large[26d0 x=81d0],large[26d0 x=81d0],0a,f6,5e,7a50,1
2598,large[26d0 x=7fd0],large[26d0 x=7fd0],0a,f6,5e,7850,1
2599,large[26d0 x=7dd0],large[26d0 x=7dd0],0a,f6,5e,7650,1
2600,large[26d0 x=7bd0],large[26d0 x=7bd0],0a,f6,5e,7450,1
2601,large[26d0 x=79d0],large[26d0 x=79d0],0a,f6,5e,7250,1
2602,large[26d0 x=77d0],large[26d0 x=77d0],0a,f6,5e,7050,1
2603,large[26d0 x=75d0],large[26d0 x=75d0],0a,f6,5e,6e50,1
2604,large[26d0 x=73d0],large[26d0 x=73d0],0a,f6,5e,6c50,1
2605,large[26d0 x=71d0],large[26d0 x=71d0],0a,f6,5e,6a50,1
2606,large[26d0 x=6fd0],large[26d0 x=6fd0],0a,f6,5e,6850,1
2607,large[26d0 x=6dd0],large[26d0 x=6dd0],0a,f6,5e,6650,1
2608,large[26d0 x=6bd0],large[26d0 x=6bd0],0a,f6,5e,6450,1
2609,large[26d0 x=69d0],large[26d0 x=69d0],0a,f6,5e,6250,1
2610,large[26d0 x=67d0],large[26d0 x=67d0],0a,f6,5e,6050,1
2611,large[26d0 x=65d0],large[26d0 x=65d0],0a,f6,5e,5e50,1
2612,large[26d0 x=63d0],large[26d0 x=63d0],0a,f6,5e,5c50,1
2613,large[26d0 x=61d0],large[26d0 x=61d0],0a,f6,5e,5a50,1
2614,large[26d0 x=5fd0],large[26d0 x=5fd0],0a,f6,5e,5850,1
2615,large[26d0 x=5dd0],large[26d0 x=5dd0],0a,f6,5e,5650,1
2616,large[26d0 x=5bd0],large[26d0 x=5bd0],0a,f6,5e,5450,1
2617,large[26d0 x=59d0],large[26d0 x=59d0],0a,f6,5e,5250,1
2618,large[26d0 x=57d0],large[26d0 x=57d0],0a,f6,5e,5050,1
2619,large[26d0 x=55d0],large[26d0 x=55d0],0a,f6,5e,4e50,1
2620,large[26d0 x=53d0],large[26d0 x=53d0],0a,f6,5e,4c50,1
2621,large[26d0 x=51d0],large[26d0 x=51d0],0a,f6,5e,4a50,1
2622,large[26d0 x=4fd0],large[26d0 x=4fd0],0a,f6,5e,4850,1
2623,large[26d0 x=4dd0],large[26d0 x=4dd0],0a,f6,5e,4650,1
2624,large[26d0 x=4bd0],large[26d0 x=4bd0],0a,f6,5e,4450,1
2625,large[26d0 x=49d0],large[26d0 x=49d0],0a,f6,5e,4250,1
2626,large[26d0 x=47d0],large[26d0 x=47d0],0a,f6,5e,4050,1
2627,large[26d0 x=45d0],large[26d0 x=45d0],0a,f6,5e,3e50,1
2628,large[26d0 x=43d0],large[26d0 x=43d0],0a,f6,5e,3c50,1
2629,large[26d0 x=41d0],large[26d0 x=41d0],0a,f6,5e,3a50,1
2630,large[26d0 x=3fd0],large[26d0 x=3fd0],0a,f6,5e,3850,1
2631,large[26d0 x=3dd0],large[26d0 x=3dd0],0a,f6,5e,3650,1
2632,large[26d0 x=3bd0],large[26d0 x=3bd0],0a,f6,5e,3450,1
2633,large[26d0 x=39d0],large[26d0 x=39d0],0a,f6,5e,3250,1
2634,large[26d0 x=37d0],large[26d0 x=37d0],0a,f6,5e,3050,1
2635,large[26d0 x=35d0],large[26d0 x=35d0],0a,f6,5e,2e50,1
2636,large[26d0 x=33d0],large[26d0 x=33d0],0a,f6,5e,2c50,1
2637,large[26d0 x=31d0],large[26d0 x=31d0],0a,f6,5e,2a50,1
2638,large[26d0 x=2fd0],large[26d0 x=2fd0],0a,f6,5e,2850,1
2639,large[26d0 x=2dd0],large[26d0 x=2dd0],0a,f6,5e,2650,1
2640,large[26d0 x=2bd0],large[26d0 x=2bd0],0a,f6,5e,2450,1
2641,large[26d0 x=29d0],large[26d0 x=29d0],0a,f6,5e,2250,1
2642,large[26d0 x=27d0],large[26d0 x=27d0],0a,f6,5e,2050,1
2643,large[26d0 x=25d0],large[26d0 x=25d0],0a,f6,5e,1e50,1
2644,large[26d0 x=23d0],large[26d0 x=23d0],0a,f6,5e,1c50,1
2645,large[26d0 x=21d0],large[26d0 x=21d0],0a,f6,5e,1a50,1
2646,large[26d0 x=1fd0],large[26d0 x=1fd0],0a,f6,5e,1850,1
2647,large[26d0 x=1dd0],large[26d0 x=1dd0],0a,f6,5e,1650,1
2648,large[26d0 x=1bd0],large[26d0 x=1bd0],0a,f6,5e,1450,1
2649,large[26d0 x=19d0],large[26d0 x=19d0],0a,f6,5e,1250,1
2650,large[26d0 x=17d0],large[26d0 x=17d0],0a,f6,5e,1050,1
2651,large[26d0 x=15d0],large[26d0 x=15d0],0a,f6,5e,0e50,1
2652,large[26d0 x=13d0],large[26d0 x=13d0],0a,f6,5e,0c50,1
2653,large[26d0 x=11d0],large[26d0 x=11d0],0a,f6,5e,0a50,1
2654,large[26d0 x=0fd0],large[26d0 x=0fd0],0a,f6,5e,0850,1
2655,large[26d0 x=0dd0],large[26d0 x=0dd0],0a,f6,5e,0650,1
2656,large[26d0 x=0e80],large[26d0 x=0e80],0a,f6,5e,0700,1
2657,large[26d0 x=0f30],large[26d0 x=0f30],0a,f6,5e,07b0,1
2658,large[26d0 x=0fe0],large[26d0 x=0fe0],0a,f6,5e,0860,1
2659,large[26d0 x=1090],large[26d0 x=1090],0a,f6,5e,0910,1
2660,large[26d0 x=1140],large[26d0 x=1140],0a,f6,5e,09c0,1
2661,large[26d0 x=11f0],large[26d0 x=11f0],0a,f6,5e,0a70,1
2662,large[26d0 x=12a0],large[26d0 x=12a0],0a,f6,5e,0b20,1
2663,large[26d0 x=1350],large[26d0 x=1350],0a,f6,5e,0bd0,1
2664,large[26d0 x=1400],large[26d0 x=1400],0a,f6,5e,0c80,1
2665,large[26d0 x=14b0],large[26d0 x=14b0],0a,f6,5e,0d30,1
2666,large[26d0 x=1560],large[26d0 x=1560],0a,f6,5e,0de0,1
2667,large[26d0 x=1610],large[26d0 x=1610],0a,f6,5e,0e90,1
2668,large[26d0 x=1590],large[26d0 x=1590],0a,f6,5e,0e10,1
2669,large[26d0 x=1510],large[26d0 x=1510],0a,f6,5e,0d90,1
2670,large[26d0 x=1490],large[26d0 x=1490],0a,f6,5e,0d10,1
2671,large[26d0 x=1290],large[26d0 x=1290],0a,f6,5e,0b10,1
2672,large[26d0 x=1090],large[26d0 x=1090],0a,f6,5e,0910,1
2673,large[26d0 x=0e90],large[26d0 x=0e90],0a,f6,5e,0710,1
2674,large[26d0 x=0c90],large[26d0 x=0c90],0a,f6,5e,0510,1
2675,large[26d0 x=0a90],large[26d0 x=0a90],0a,f6,5e,0310,1
2676,large[26d0 x=0890],large[26d0 x=0890],0a,f6,5e,0110,1
2677,large[26d0 x=0690] small[2760 x=fd80],large[26d0 x=0690] small[2760 x=fd80],0b,ad,5e,ad00,1
2678,large[26d0 x=0490] small[2760 x=fb80],large[26d0 x=0490] small[2760 x=fb80],0b,ad,5e,ab00,1
2679,large[26d0 x=0290] small[2760 x=f980],large[26d0 x=0290] small[2760 x=f980],0b,ad,5e,a900,1
2680,large[26d0 x=0090] small[2760 x=f780],large[26d0 x=0090] small[2760 x=f780],0b,ad,5e,a700,1
2681,small[2760 x=f580],small[2760 x=f580],0b,ad,5e,a500,1
2682,small[2760 x=f380],small[2760 x=f380],0b,ad,5e,a300,1
2683,small[2760 x=f180],small[2760 x=f180],0b,ad,5e,a100,1
2684,small[2760 x=ef80],small[2760 x=ef80],0b,ad,5e,9f00,1
2685,small[2760 x=ed80],small[2760 x=ed80],0b,ad,5e,9d00,1
2686,small[2760 x=eb80],small[2760 x=eb80],0b,ad,5e,9b00,1
2687,small[2760 x=e980],small[2760 x=e980],0b,ad,5e,9900,1
2688,small[2760 x=e780],small[2760 x=e780],0b,ad,5e,9700,1
2689,small[2760 x=e580],small[2760 x=e580],0b,ad,5e,9500,1
2690,small[2760 x=e380],small[2760 x=e380],0b,ad,5e,9300,1
2691,small[2760 x=e180],small[2760 x=e180],0b,ad,5e,9100,1
2692,small[2760 x=df80],small[2760 x=df80],0b,ad,5e,8f00,1
2693,small[2760 x=dd80],small[2760 x=dd80],0b,ad,5e,8d00,1
2694,small[2760 x=db80],small[2760 x=db80],0b,ad,5e,8b00,1
2695,small[2760 x=d980],small[2760 x=d980],0b,ad,5e,8900,1
2696,small[2760 x=d780],small[2760 x=d780],0b,ad,5e,8700,1
2697,small[2760 x=d580],small[2760 x=d580],0b,ad,5e,8500,1
2698,small[2760 x=d380],small[2760 x=d380],0b,ad,5e,8300,1
2699,small[2760 x=d180],small[2760 x=d180],0b,ad,5e,8100,1
2700,small[2760 x=cf80],small[2760 x=cf80],0b,ad,5e,7f00,1
2701,small[2760 x=cd80],small[2760 x=cd80],0b,ad,5e,7d00,1
2702,small[2760 x=cb80],small[2760 x=cb80],0b,ad,5e,7b00,1
2703,small[2760 x=c980],small[2760 x=c980],0b,ad,5e,7900,1
2704,small[2760 x=c780],small[2760 x=c780],0b,ad,5e,7700,1
2705,small[2760 x=c580],small[2760 x=c580],0b,ad,5e,7500,1
2706,small[2760 x=c380],small[2760 x=c380],0b,ad,5e,7300,1
2707,small[2760 x=c180],small[2760 x=c180],0b,ad,5e,7100,1
2708,small[2760 x=bf80],small[2760 x=bf80],0b,ad,5e,6f00,1
2709,small[2760 x=bd80],small[2760 x=bd80],0b,ad,5e,6d00,1
2710,small[2760 x=bb80],small[2760 x=bb80],0b,ad,5e,6b00,1
2711,small[2760 x=b980],small[2760 x=b980],0b,ad,5e,6900,1
2712,small[2760 x=b780],small[2760 x=b780],0b,ad,5e,6700,1
2713,small[2760 x=b580],small[2760 x=b580],0b,ad,5e,6500,1
2714,small[2760 x=b380],small[2760 x=b380],0b,ad,5e,6300,1
2715,small[2760 x=b180],small[2760 x=b180],0b,ad,5e,6100,1
2716,small[2760 x=af80],small[2760 x=af80],0b,ad,5e,5f00,1
2717,small[2760 x=ad80],small[2760 x=ad80],0b,ad,5e,5d00,1
2718,small[2760 x=ab80],small[2760 x=ab80],0b,ad,5e,5b00,1
2719,small[2760 x=a980],small[2760 x=a980],0b,ad,5e,5900,1
2720,small[2760 x=a780],small[2760 x=a780],0b,ad,5e,5700,1
2721,small[2760 x=a580],small[2760 x=a580],0b,ad,5e,5500,1
2722,small[2760 x=a380],small[2760 x=a380],0b,ad,5e,5300,1
2723,small[2760 x=a180],small[2760 x=a180],0b,ad,5e,5100,1
2724,small[2760 x=9f80],small[2760 x=9f80],0b,ad,5e,4f00,1
2725,small[2760 x=9d80],small[2760 x=9d80],0b,ad,5e,4d00,1
2726,small[2760 x=9b80],small[2760 x=9b80],0b,ad,5e,4b00,1
2727,small[2760 x=9980],small[2760 x=9980],0b,ad,5e,4900,1
2728,small[2760 x=9780],small[2760 x=9780],0b,ad,5e,4700,1
2729,small[2760 x=9580],small[2760 x=9580],0b,ad,5e,4500,1
2730,small[2760 x=9380],small[2760 x=9380],0b,ad,5e,4300,1
2731,small[2760 x=9180],small[2760 x=9180],0b,ad,5e,4100,1
2732,small[2760 x=8f80],small[2760 x=8f80],0b,ad,5e,3f00,1
2733,small[2760 x=8d80],small[2760 x=8d80],0b,ad,5e,3d00,1
2734,small[2760 x=8b80],small[2760 x=8b80],0b,ad,5e,3b00,1
2735,small[2760 x=8980],small[2760 x=8980],0b,ad,5e,3900,1
2736,small[2760 x=8780],small[2760 x=8780],0b,ad,5e,3700,1
2737,small[2760 x=8580],small[2760 x=8580],0b,ad,5e,3500,1
2738,small[2760 x=8380],small[2760 x=8380],0b,ad,5e,3300,1
2739,small[2760 x=8180],small[2760 x=8180],0b,ad,5e,3100,1
2740,small[2760 x=7f80],small[2760 x=7f80],0b,ad,5e,2f00,1
2741,small[2760 x=7d80],small[2760 x=7d80],0b,ad,5e,2d00,1
2742,small[2760 x=7d00],small[2760 x=7d00],0b,ad,5e,2c80,1
2743,small[2760 x=7c80],small[2760 x=7c80],0b,ad,5e,2c00,1
2744,small[2760 x=7c00],small[2760 x=7c00],0b,ad,5e,2b80,1
2745,small[2760 x=7b80],small[2760 x=7b80],0b,ad,5e,2b00,1
2746,small[2760 x=7b00],small[2760 x=7b00],0b,ad,5e,2a80,1
2747,small[2760 x=7a80],small[2760 x=7a80],0b,ad,5e,2a00,1
2748,small[2760 x=7a00],small[2760 x=7a00],0b,ad,5e,2980,1
2749,small[2760 x=7980],small[2760 x=7980],0b,ad,5e,2900,1
2750,small[2760 x=7900],small[2760 x=7900],0b,ad,5e,2880,1
2751,small[2760 x=7880],small[2760 x=7880],0b,ad,5e,2800,1
2752,small[2760 x=7800],small[2760 x=7800],0b,ad,5e,2780,1
2753,small[2760 x=7780],small[2760 x=7780],0b,ad,5e,2700,1
2754,small[2760 x=7700],small[2760 x=7700],0b,ad,5e,2680,1
2755,small[2760 x=7680],small[2760 x=7680],0b,ad,5e,2600,1
2756,small[2760 x=7600],small[2760 x=7600],0b,ad,5e,2580,1
2757,small[2760 x=7580],small[2760 x=7580],0b,ad,5e,2500,1
2758,small[2760 x=7500],small[2760 x=7500],0b,ad,5e,2480,1
2759,small[2760 x=7480],small[2760 x=7480],0b,ad,5e,2400,1
2760,small[2760 x=7400],small[2760 x=7400],0b,ad,5e,2380,1
2761,small[2760 x=7380],small[2760 x=7380],0b,ad,5e,2300,1
2762,small[2760 x=7300],small[2760 x=7300],0b,ad,5e,2280,1
2763,small[2760 x=7280],small[2760 x=7280],0b,ad,5e,2200,1
2764,small[2760 x=7200],small[2760 x=7200],0b,ad,5e,2180,1
2765,small[2760 x=7180],small[2760 x=7180],0b,ad,5e,2100,1
2766,small[2760 x=7230],small[2760 x=7230],0b,ad,5e,21b0,1
2767,small[2760 x=72e0],small[2760 x=72e0],0b,ad,5e,2260,1
2768,small[2760 x=7390],small[2760 x=7390],0b,ad,5e,2310,1
2769,small[2760 x=7440],small[2760 x=7440],0b,ad,5e,23c0,1
2770,small[2760 x=74f0],small[2760 x=74f0],0b,ad,5e,2470,1
2771,small[2760 x=75a0],small[2760 x=75a0],0b,ad,5e,2520,1
2772,small[2760 x=7650],small[2760 x=7650],0b,ad,5e,25d0,1
2773,small[2760 x=7700],small[2760 x=7700],0b,ad,5e,2680,1
2774,small[2760 x=77b0],small[2760 x=77b0],0b,ad,5e,2730,1
2775,small[2760 x=7860],small[2760 x=7860],0b,ad,5e,27e0,1
2776,small[2760 x=7910],small[2760 x=7910],0b,ad,5e,2890,1
2777,small[2760 x=79c0],small[2760 x=79c0],0b,ad,5e,2940,1
2778,small[2760 x=7a70],small[2760 x=7a70],0b,ad,5e,29f0,1
2779,small[2760 x=7b20],small[2760 x=7b20],0b,ad,5e,2aa0,1
2780,small[2760 x=7bd0],small[2760 x=7bd0],0b,ad,5e,2b50,1
2781,small[2760 x=7c80],small[2760 x=7c80],0b,ad,5e,2c00,1
2782,small[2760 x=7d30],small[2760 x=7d30],0b,ad,5e,2cb0,1
2783,small[2760 x=7de0],small[2760 x=7de0],0b,ad,5e,2d60,1
2784,small[2760 x=7e90],small[2760 x=7e90],0b,ad,5e,2e10,1
